時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2017/06/06 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,429.00
2017/06/07 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,419.00
2017/06/07 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,397.00
2017/06/07 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,408.00
2017/06/07 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,418.00
2017/06/07 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,396.00
2017/06/07 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,389.00
2017/06/07 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,411.00
2017/06/07 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,405.00
2017/06/07 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,483.00
2017/06/07 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,531.00
2017/06/07 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,560.00
2017/06/07 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,555.00
2017/06/07 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,578.00
2017/06/07 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,555.00
2017/06/07 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,577.00
2017/06/07 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,599.00
2017/06/07 16:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,586.00
2017/06/07 17:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,556.00
2017/06/07 18:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,562.00
2017/06/07 19:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,550.00
2017/06/07 20:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,506.00
2017/06/07 21:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,479.00
2017/06/07 22:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,457.00
2017/06/07 23:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,437.00
2017/06/08 00:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,416.00
2017/06/08 01:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,422.00
2017/06/08 02:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,421.00
2017/06/08 03:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,401.00
2017/06/08 04:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,406.00
2017/06/08 05:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,415.00
2017/06/08 06:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,406.00
2017/06/08 07:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,436.00
2017/06/08 08:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,494.00
2017/06/08 09:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,551.00
2017/06/08 10:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,597.00
2017/06/08 11:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,648.00
2017/06/08 12:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,629.00
2017/06/08 13:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,632.00
2017/06/08 14:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,651.00
2017/06/08 15:00,北區                  ,基礎大樓                ,主迴路                 ,教學                  ,694.00
