,DateTime,Area,Building,Loop,Type,Usage,Date,Weekday,DayName,Time,Week
6869,2018/03/18 05:00,N,SB3,main,edu,297.0,2018-03-18,7,Sunday,05:00,11
6870,2018/03/18 06:00,N,SB3,main,edu,301.0,2018-03-18,7,Sunday,06:00,11
6871,2018/03/18 07:00,N,SB3,main,edu,307.0,2018-03-18,7,Sunday,07:00,11
6872,2018/03/18 08:00,N,SB3,main,edu,336.0,2018-03-18,7,Sunday,08:00,11
6873,2018/03/18 09:00,N,SB3,main,edu,330.0,2018-03-18,7,Sunday,09:00,11
6874,2018/03/18 10:00,N,SB3,main,edu,335.0,2018-03-18,7,Sunday,10:00,11
6875,2018/03/18 11:00,N,SB3,main,edu,340.0,2018-03-18,7,Sunday,11:00,11
6876,2018/03/18 12:00,N,SB3,main,edu,341.0,2018-03-18,7,Sunday,12:00,11
6877,2018/03/18 13:00,N,SB3,main,edu,357.0,2018-03-18,7,Sunday,13:00,11
6878,2018/03/18 14:00,N,SB3,main,edu,355.0,2018-03-18,7,Sunday,14:00,11
6879,2018/03/18 15:00,N,SB3,main,edu,371.0,2018-03-18,7,Sunday,15:00,11
6880,2018/03/18 16:00,N,SB3,main,edu,371.0,2018-03-18,7,Sunday,16:00,11
6881,2018/03/18 17:00,N,SB3,main,edu,356.0,2018-03-18,7,Sunday,17:00,11
6882,2018/03/18 18:00,N,SB3,main,edu,353.0,2018-03-18,7,Sunday,18:00,11
6883,2018/03/18 19:00,N,SB3,main,edu,352.0,2018-03-18,7,Sunday,19:00,11
6884,2018/03/18 20:00,N,SB3,main,edu,350.0,2018-03-18,7,Sunday,20:00,11
6885,2018/03/18 21:00,N,SB3,main,edu,347.0,2018-03-18,7,Sunday,21:00,11
6886,2018/03/18 22:00,N,SB3,main,edu,349.0,2018-03-18,7,Sunday,22:00,11
6887,2018/03/18 23:00,N,SB3,main,edu,350.0,2018-03-18,7,Sunday,23:00,11
6888,2018/03/19 00:00,N,SB3,main,edu,332.0,2018-03-19,1,Monday,00:00,12
6889,2018/03/19 01:00,N,SB3,main,edu,320.0,2018-03-19,1,Monday,01:00,12
6890,2018/03/19 02:00,N,SB3,main,edu,316.0,2018-03-19,1,Monday,02:00,12
6891,2018/03/19 03:00,N,SB3,main,edu,312.0,2018-03-19,1,Monday,03:00,12
6892,2018/03/19 04:00,N,SB3,main,edu,311.0,2018-03-19,1,Monday,04:00,12
6893,2018/03/19 05:00,N,SB3,main,edu,305.0,2018-03-19,1,Monday,05:00,12
6894,2018/03/19 06:00,N,SB3,main,edu,317.0,2018-03-19,1,Monday,06:00,12
6895,2018/03/19 07:00,N,SB3,main,edu,327.0,2018-03-19,1,Monday,07:00,12
6896,2018/03/19 08:00,N,SB3,main,edu,341.0,2018-03-19,1,Monday,08:00,12
6897,2018/03/19 09:00,N,SB3,main,edu,374.0,2018-03-19,1,Monday,09:00,12
6898,2018/03/19 10:00,N,SB3,main,edu,411.0,2018-03-19,1,Monday,10:00,12
6899,2018/03/19 11:00,N,SB3,main,edu,421.0,2018-03-19,1,Monday,11:00,12
6900,2018/03/19 12:00,N,SB3,main,edu,415.0,2018-03-19,1,Monday,12:00,12
6901,2018/03/19 13:00,N,SB3,main,edu,423.0,2018-03-19,1,Monday,13:00,12
6902,2018/03/19 14:00,N,SB3,main,edu,435.0,2018-03-19,1,Monday,14:00,12
6903,2018/03/19 15:00,N,SB3,main,edu,437.0,2018-03-19,1,Monday,15:00,12
6904,2018/03/19 16:00,N,SB3,main,edu,432.0,2018-03-19,1,Monday,16:00,12
6905,2018/03/19 17:00,N,SB3,main,edu,422.0,2018-03-19,1,Monday,17:00,12
6906,2018/03/19 18:00,N,SB3,main,edu,414.0,2018-03-19,1,Monday,18:00,12
6907,2018/03/19 19:00,N,SB3,main,edu,393.0,2018-03-19,1,Monday,19:00,12
6908,2018/03/19 20:00,N,SB3,main,edu,385.0,2018-03-19,1,Monday,20:00,12
6909,2018/03/19 21:00,N,SB3,main,edu,393.0,2018-03-19,1,Monday,21:00,12
6910,2018/03/19 22:00,N,SB3,main,edu,383.0,2018-03-19,1,Monday,22:00,12
6911,2018/03/19 23:00,N,SB3,main,edu,353.0,2018-03-19,1,Monday,23:00,12
6912,2018/03/20 00:00,N,SB3,main,edu,346.0,2018-03-20,2,Tuesday,00:00,12
6913,2018/03/20 01:00,N,SB3,main,edu,335.0,2018-03-20,2,Tuesday,01:00,12
6914,2018/03/20 02:00,N,SB3,main,edu,338.0,2018-03-20,2,Tuesday,02:00,12
6915,2018/03/20 03:00,N,SB3,main,edu,341.0,2018-03-20,2,Tuesday,03:00,12
6916,2018/03/20 04:00,N,SB3,main,edu,341.0,2018-03-20,2,Tuesday,04:00,12
6917,2018/03/20 05:00,N,SB3,main,edu,339.0,2018-03-20,2,Tuesday,05:00,12
6918,2018/03/20 06:00,N,SB3,main,edu,331.0,2018-03-20,2,Tuesday,06:00,12
6919,2018/03/20 07:00,N,SB3,main,edu,331.0,2018-03-20,2,Tuesday,07:00,12
6920,2018/03/20 08:00,N,SB3,main,edu,353.0,2018-03-20,2,Tuesday,08:00,12
6921,2018/03/20 09:00,N,SB3,main,edu,371.0,2018-03-20,2,Tuesday,09:00,12
6922,2018/03/20 10:00,N,SB3,main,edu,401.0,2018-03-20,2,Tuesday,10:00,12
6923,2018/03/20 11:00,N,SB3,main,edu,405.0,2018-03-20,2,Tuesday,11:00,12
6924,2018/03/20 12:00,N,SB3,main,edu,410.0,2018-03-20,2,Tuesday,12:00,12
6925,2018/03/20 13:00,N,SB3,main,edu,404.0,2018-03-20,2,Tuesday,13:00,12
6926,2018/03/20 14:00,N,SB3,main,edu,413.0,2018-03-20,2,Tuesday,14:00,12
6927,2018/03/20 15:00,N,SB3,main,edu,424.0,2018-03-20,2,Tuesday,15:00,12
6928,2018/03/20 16:00,N,SB3,main,edu,430.0,2018-03-20,2,Tuesday,16:00,12
6929,2018/03/20 17:00,N,SB3,main,edu,425.0,2018-03-20,2,Tuesday,17:00,12
6930,2018/03/20 18:00,N,SB3,main,edu,404.0,2018-03-20,2,Tuesday,18:00,12
6931,2018/03/20 19:00,N,SB3,main,edu,403.0,2018-03-20,2,Tuesday,19:00,12
6932,2018/03/20 20:00,N,SB3,main,edu,381.0,2018-03-20,2,Tuesday,20:00,12
6933,2018/03/20 21:00,N,SB3,main,edu,359.0,2018-03-20,2,Tuesday,21:00,12
6934,2018/03/20 22:00,N,SB3,main,edu,345.0,2018-03-20,2,Tuesday,22:00,12
6935,2018/03/20 23:00,N,SB3,main,edu,339.0,2018-03-20,2,Tuesday,23:00,12
6936,2018/03/21 00:00,N,SB3,main,edu,328.0,2018-03-21,3,Wednesday,00:00,12
6937,2018/03/21 01:00,N,SB3,main,edu,310.0,2018-03-21,3,Wednesday,01:00,12
6938,2018/03/21 02:00,N,SB3,main,edu,320.0,2018-03-21,3,Wednesday,02:00,12
6939,2018/03/21 03:00,N,SB3,main,edu,311.0,2018-03-21,3,Wednesday,03:00,12
6940,2018/03/21 04:00,N,SB3,main,edu,297.0,2018-03-21,3,Wednesday,04:00,12
6941,2018/03/21 05:00,N,SB3,main,edu,296.0,2018-03-21,3,Wednesday,05:00,12
6942,2018/03/21 06:00,N,SB3,main,edu,304.0,2018-03-21,3,Wednesday,06:00,12
6943,2018/03/21 07:00,N,SB3,main,edu,299.0,2018-03-21,3,Wednesday,07:00,12
6944,2018/03/21 08:00,N,SB3,main,edu,306.0,2018-03-21,3,Wednesday,08:00,12
6945,2018/03/21 09:00,N,SB3,main,edu,361.0,2018-03-21,3,Wednesday,09:00,12
6946,2018/03/21 10:00,N,SB3,main,edu,395.0,2018-03-21,3,Wednesday,10:00,12
6947,2018/03/21 11:00,N,SB3,main,edu,384.0,2018-03-21,3,Wednesday,11:00,12
6948,2018/03/21 12:00,N,SB3,main,edu,390.0,2018-03-21,3,Wednesday,12:00,12
6949,2018/03/21 13:00,N,SB3,main,edu,386.0,2018-03-21,3,Wednesday,13:00,12
6950,2018/03/21 14:00,N,SB3,main,edu,394.0,2018-03-21,3,Wednesday,14:00,12
6951,2018/03/21 15:00,N,SB3,main,edu,396.0,2018-03-21,3,Wednesday,15:00,12
6952,2018/03/21 16:00,N,SB3,main,edu,399.0,2018-03-21,3,Wednesday,16:00,12
6953,2018/03/21 17:00,N,SB3,main,edu,408.0,2018-03-21,3,Wednesday,17:00,12
6954,2018/03/21 18:00,N,SB3,main,edu,377.0,2018-03-21,3,Wednesday,18:00,12
6955,2018/03/21 19:00,N,SB3,main,edu,363.0,2018-03-21,3,Wednesday,19:00,12
6956,2018/03/21 20:00,N,SB3,main,edu,353.0,2018-03-21,3,Wednesday,20:00,12
6957,2018/03/21 21:00,N,SB3,main,edu,347.0,2018-03-21,3,Wednesday,21:00,12
6958,2018/03/21 22:00,N,SB3,main,edu,333.0,2018-03-21,3,Wednesday,22:00,12
6959,2018/03/21 23:00,N,SB3,main,edu,323.0,2018-03-21,3,Wednesday,23:00,12
6960,2018/03/22 00:00,N,SB3,main,edu,321.0,2018-03-22,4,Thursday,00:00,12
6961,2018/03/22 01:00,N,SB3,main,edu,313.0,2018-03-22,4,Thursday,01:00,12
6962,2018/03/22 02:00,N,SB3,main,edu,307.0,2018-03-22,4,Thursday,02:00,12
6963,2018/03/22 03:00,N,SB3,main,edu,298.0,2018-03-22,4,Thursday,03:00,12
6964,2018/03/22 04:00,N,SB3,main,edu,299.0,2018-03-22,4,Thursday,04:00,12
6965,2018/03/22 05:00,N,SB3,main,edu,292.0,2018-03-22,4,Thursday,05:00,12
6966,2018/03/22 06:00,N,SB3,main,edu,299.0,2018-03-22,4,Thursday,06:00,12
6967,2018/03/22 07:00,N,SB3,main,edu,300.0,2018-03-22,4,Thursday,07:00,12
6968,2018/03/22 08:00,N,SB3,main,edu,327.0,2018-03-22,4,Thursday,08:00,12
6969,2018/03/22 09:00,N,SB3,main,edu,345.0,2018-03-22,4,Thursday,09:00,12
6970,2018/03/22 10:00,N,SB3,main,edu,367.0,2018-03-22,4,Thursday,10:00,12
6971,2018/03/22 11:00,N,SB3,main,edu,386.0,2018-03-22,4,Thursday,11:00,12
6972,2018/03/22 12:00,N,SB3,main,edu,391.0,2018-03-22,4,Thursday,12:00,12
6973,2018/03/22 13:00,N,SB3,main,edu,413.0,2018-03-22,4,Thursday,13:00,12
6974,2018/03/22 14:00,N,SB3,main,edu,427.0,2018-03-22,4,Thursday,14:00,12
6975,2018/03/22 15:00,N,SB3,main,edu,430.0,2018-03-22,4,Thursday,15:00,12
6976,2018/03/22 16:00,N,SB3,main,edu,406.0,2018-03-22,4,Thursday,16:00,12
6977,2018/03/22 17:00,N,SB3,main,edu,390.0,2018-03-22,4,Thursday,17:00,12
6978,2018/03/22 18:00,N,SB3,main,edu,366.0,2018-03-22,4,Thursday,18:00,12
6979,2018/03/22 19:00,N,SB3,main,edu,357.0,2018-03-22,4,Thursday,19:00,12
6980,2018/03/22 20:00,N,SB3,main,edu,357.0,2018-03-22,4,Thursday,20:00,12
6981,2018/03/22 21:00,N,SB3,main,edu,342.0,2018-03-22,4,Thursday,21:00,12
6982,2018/03/22 22:00,N,SB3,main,edu,329.0,2018-03-22,4,Thursday,22:00,12
6983,2018/03/22 23:00,N,SB3,main,edu,333.0,2018-03-22,4,Thursday,23:00,12
6984,2018/03/23 00:00,N,SB3,main,edu,313.0,2018-03-23,5,Friday,00:00,12
6985,2018/03/23 01:00,N,SB3,main,edu,306.0,2018-03-23,5,Friday,01:00,12
6986,2018/03/23 02:00,N,SB3,main,edu,301.0,2018-03-23,5,Friday,02:00,12
6987,2018/03/23 03:00,N,SB3,main,edu,307.0,2018-03-23,5,Friday,03:00,12
6988,2018/03/23 04:00,N,SB3,main,edu,297.0,2018-03-23,5,Friday,04:00,12
6989,2018/03/23 05:00,N,SB3,main,edu,291.0,2018-03-23,5,Friday,05:00,12
6990,2018/03/23 06:00,N,SB3,main,edu,292.0,2018-03-23,5,Friday,06:00,12
6991,2018/03/23 07:00,N,SB3,main,edu,308.0,2018-03-23,5,Friday,07:00,12
6992,2018/03/23 08:00,N,SB3,main,edu,320.0,2018-03-23,5,Friday,08:00,12
6993,2018/03/23 09:00,N,SB3,main,edu,360.0,2018-03-23,5,Friday,09:00,12
6994,2018/03/23 10:00,N,SB3,main,edu,382.0,2018-03-23,5,Friday,10:00,12
6995,2018/03/23 11:00,N,SB3,main,edu,393.0,2018-03-23,5,Friday,11:00,12
6996,2018/03/23 12:00,N,SB3,main,edu,389.0,2018-03-23,5,Friday,12:00,12
6997,2018/03/23 13:00,N,SB3,main,edu,397.0,2018-03-23,5,Friday,13:00,12
6998,2018/03/23 14:00,N,SB3,main,edu,405.0,2018-03-23,5,Friday,14:00,12
6999,2018/03/23 15:00,N,SB3,main,edu,418.0,2018-03-23,5,Friday,15:00,12
7000,2018/03/23 16:00,N,SB3,main,edu,396.0,2018-03-23,5,Friday,16:00,12
7001,2018/03/23 17:00,N,SB3,main,edu,394.0,2018-03-23,5,Friday,17:00,12
7002,2018/03/23 18:00,N,SB3,main,edu,378.0,2018-03-23,5,Friday,18:00,12
7003,2018/03/23 19:00,N,SB3,main,edu,361.0,2018-03-23,5,Friday,19:00,12
7004,2018/03/23 20:00,N,SB3,main,edu,346.0,2018-03-23,5,Friday,20:00,12
7005,2018/03/23 21:00,N,SB3,main,edu,328.0,2018-03-23,5,Friday,21:00,12
7006,2018/03/23 22:00,N,SB3,main,edu,342.0,2018-03-23,5,Friday,22:00,12
7007,2018/03/23 23:00,N,SB3,main,edu,324.0,2018-03-23,5,Friday,23:00,12
7008,2018/03/24 00:00,N,SB3,main,edu,313.0,2018-03-24,6,Saturday,00:00,12
7009,2018/03/24 01:00,N,SB3,main,edu,304.0,2018-03-24,6,Saturday,01:00,12
7010,2018/03/24 02:00,N,SB3,main,edu,302.0,2018-03-24,6,Saturday,02:00,12
7011,2018/03/24 03:00,N,SB3,main,edu,305.0,2018-03-24,6,Saturday,03:00,12
7012,2018/03/24 04:00,N,SB3,main,edu,299.0,2018-03-24,6,Saturday,04:00,12
7013,2018/03/24 05:00,N,SB3,main,edu,296.0,2018-03-24,6,Saturday,05:00,12
7014,2018/03/24 06:00,N,SB3,main,edu,314.0,2018-03-24,6,Saturday,06:00,12
7015,2018/03/24 07:00,N,SB3,main,edu,308.0,2018-03-24,6,Saturday,07:00,12
7016,2018/03/24 08:00,N,SB3,main,edu,305.0,2018-03-24,6,Saturday,08:00,12
7017,2018/03/24 09:00,N,SB3,main,edu,313.0,2018-03-24,6,Saturday,09:00,12
7018,2018/03/24 10:00,N,SB3,main,edu,320.0,2018-03-24,6,Saturday,10:00,12
7019,2018/03/24 11:00,N,SB3,main,edu,327.0,2018-03-24,6,Saturday,11:00,12
7020,2018/03/24 12:00,N,SB3,main,edu,333.0,2018-03-24,6,Saturday,12:00,12
7021,2018/03/24 13:00,N,SB3,main,edu,345.0,2018-03-24,6,Saturday,13:00,12
7022,2018/03/24 14:00,N,SB3,main,edu,352.0,2018-03-24,6,Saturday,14:00,12
7023,2018/03/24 15:00,N,SB3,main,edu,347.0,2018-03-24,6,Saturday,15:00,12
7024,2018/03/24 16:00,N,SB3,main,edu,346.0,2018-03-24,6,Saturday,16:00,12
7025,2018/03/24 17:00,N,SB3,main,edu,351.0,2018-03-24,6,Saturday,17:00,12
7026,2018/03/24 18:00,N,SB3,main,edu,337.0,2018-03-24,6,Saturday,18:00,12
7027,2018/03/24 19:00,N,SB3,main,edu,330.0,2018-03-24,6,Saturday,19:00,12
7028,2018/03/24 20:00,N,SB3,main,edu,320.0,2018-03-24,6,Saturday,20:00,12
7029,2018/03/24 21:00,N,SB3,main,edu,328.0,2018-03-24,6,Saturday,21:00,12
7030,2018/03/24 22:00,N,SB3,main,edu,328.0,2018-03-24,6,Saturday,22:00,12
7031,2018/03/24 23:00,N,SB3,main,edu,317.0,2018-03-24,6,Saturday,23:00,12
7032,2018/03/25 00:00,N,SB3,main,edu,305.0,2018-03-25,7,Sunday,00:00,12
7033,2018/03/25 01:00,N,SB3,main,edu,301.0,2018-03-25,7,Sunday,01:00,12
7034,2018/03/25 02:00,N,SB3,main,edu,294.0,2018-03-25,7,Sunday,02:00,12
7035,2018/03/25 03:00,N,SB3,main,edu,302.0,2018-03-25,7,Sunday,03:00,12
7036,2018/03/25 04:00,N,SB3,main,edu,293.0,2018-03-25,7,Sunday,04:00,12
7037,2018/03/25 05:00,N,SB3,main,edu,310.0,2018-03-25,7,Sunday,05:00,12
7038,2018/03/25 06:00,N,SB3,main,edu,303.0,2018-03-25,7,Sunday,06:00,12
7039,2018/03/25 07:00,N,SB3,main,edu,296.0,2018-03-25,7,Sunday,07:00,12
7040,2018/03/25 08:00,N,SB3,main,edu,299.0,2018-03-25,7,Sunday,08:00,12
7041,2018/03/25 09:00,N,SB3,main,edu,306.0,2018-03-25,7,Sunday,09:00,12
7042,2018/03/25 10:00,N,SB3,main,edu,327.0,2018-03-25,7,Sunday,10:00,12
7043,2018/03/25 11:00,N,SB3,main,edu,322.0,2018-03-25,7,Sunday,11:00,12
7044,2018/03/25 12:00,N,SB3,main,edu,345.0,2018-03-25,7,Sunday,12:00,12
7045,2018/03/25 13:00,N,SB3,main,edu,359.0,2018-03-25,7,Sunday,13:00,12
7046,2018/03/25 14:00,N,SB3,main,edu,361.0,2018-03-25,7,Sunday,14:00,12
7047,2018/03/25 15:00,N,SB3,main,edu,361.0,2018-03-25,7,Sunday,15:00,12
7048,2018/03/25 16:00,N,SB3,main,edu,350.0,2018-03-25,7,Sunday,16:00,12
7049,2018/03/25 17:00,N,SB3,main,edu,341.0,2018-03-25,7,Sunday,17:00,12
7050,2018/03/25 18:00,N,SB3,main,edu,339.0,2018-03-25,7,Sunday,18:00,12
7051,2018/03/25 19:00,N,SB3,main,edu,341.0,2018-03-25,7,Sunday,19:00,12
7052,2018/03/25 20:00,N,SB3,main,edu,344.0,2018-03-25,7,Sunday,20:00,12
7053,2018/03/25 21:00,N,SB3,main,edu,345.0,2018-03-25,7,Sunday,21:00,12
7054,2018/03/25 22:00,N,SB3,main,edu,331.0,2018-03-25,7,Sunday,22:00,12
7055,2018/03/25 23:00,N,SB3,main,edu,315.0,2018-03-25,7,Sunday,23:00,12
7056,2018/03/26 00:00,N,SB3,main,edu,311.0,2018-03-26,1,Monday,00:00,13
7057,2018/03/26 01:00,N,SB3,main,edu,315.0,2018-03-26,1,Monday,01:00,13
7058,2018/03/26 02:00,N,SB3,main,edu,304.0,2018-03-26,1,Monday,02:00,13
7059,2018/03/26 03:00,N,SB3,main,edu,313.0,2018-03-26,1,Monday,03:00,13
7060,2018/03/26 04:00,N,SB3,main,edu,321.0,2018-03-26,1,Monday,04:00,13
7061,2018/03/26 05:00,N,SB3,main,edu,312.0,2018-03-26,1,Monday,05:00,13
7062,2018/03/26 06:00,N,SB3,main,edu,305.0,2018-03-26,1,Monday,06:00,13
7063,2018/03/26 07:00,N,SB3,main,edu,309.0,2018-03-26,1,Monday,07:00,13
7064,2018/03/26 08:00,N,SB3,main,edu,347.0,2018-03-26,1,Monday,08:00,13
7065,2018/03/26 09:00,N,SB3,main,edu,375.0,2018-03-26,1,Monday,09:00,13
7066,2018/03/26 10:00,N,SB3,main,edu,413.0,2018-03-26,1,Monday,10:00,13
7067,2018/03/26 11:00,N,SB3,main,edu,424.0,2018-03-26,1,Monday,11:00,13
7068,2018/03/26 12:00,N,SB3,main,edu,423.0,2018-03-26,1,Monday,12:00,13
7069,2018/03/26 13:00,N,SB3,main,edu,410.0,2018-03-26,1,Monday,13:00,13
7070,2018/03/26 14:00,N,SB3,main,edu,417.0,2018-03-26,1,Monday,14:00,13
7071,2018/03/26 15:00,N,SB3,main,edu,442.0,2018-03-26,1,Monday,15:00,13
7072,2018/03/26 16:00,N,SB3,main,edu,434.0,2018-03-26,1,Monday,16:00,13
7073,2018/03/26 17:00,N,SB3,main,edu,422.0,2018-03-26,1,Monday,17:00,13
7074,2018/03/26 18:00,N,SB3,main,edu,419.0,2018-03-26,1,Monday,18:00,13
7075,2018/03/26 19:00,N,SB3,main,edu,417.0,2018-03-26,1,Monday,19:00,13
7076,2018/03/26 20:00,N,SB3,main,edu,398.0,2018-03-26,1,Monday,20:00,13
7077,2018/03/26 21:00,N,SB3,main,edu,390.0,2018-03-26,1,Monday,21:00,13
7078,2018/03/26 22:00,N,SB3,main,edu,365.0,2018-03-26,1,Monday,22:00,13
7079,2018/03/26 23:00,N,SB3,main,edu,352.0,2018-03-26,1,Monday,23:00,13
7080,2018/03/27 00:00,N,SB3,main,edu,336.0,2018-03-27,2,Tuesday,00:00,13
7081,2018/03/27 01:00,N,SB3,main,edu,336.0,2018-03-27,2,Tuesday,01:00,13
7082,2018/03/27 02:00,N,SB3,main,edu,342.0,2018-03-27,2,Tuesday,02:00,13
7083,2018/03/27 03:00,N,SB3,main,edu,322.0,2018-03-27,2,Tuesday,03:00,13
7084,2018/03/27 04:00,N,SB3,main,edu,319.0,2018-03-27,2,Tuesday,04:00,13
7085,2018/03/27 05:00,N,SB3,main,edu,311.0,2018-03-27,2,Tuesday,05:00,13
7086,2018/03/27 06:00,N,SB3,main,edu,319.0,2018-03-27,2,Tuesday,06:00,13
7087,2018/03/27 07:00,N,SB3,main,edu,323.0,2018-03-27,2,Tuesday,07:00,13
7088,2018/03/27 08:00,N,SB3,main,edu,343.0,2018-03-27,2,Tuesday,08:00,13
7089,2018/03/27 09:00,N,SB3,main,edu,405.0,2018-03-27,2,Tuesday,09:00,13
7090,2018/03/27 10:00,N,SB3,main,edu,445.0,2018-03-27,2,Tuesday,10:00,13
7091,2018/03/27 11:00,N,SB3,main,edu,455.0,2018-03-27,2,Tuesday,11:00,13
7092,2018/03/27 12:00,N,SB3,main,edu,443.0,2018-03-27,2,Tuesday,12:00,13
7093,2018/03/27 13:00,N,SB3,main,edu,437.0,2018-03-27,2,Tuesday,13:00,13
7094,2018/03/27 14:00,N,SB3,main,edu,449.0,2018-03-27,2,Tuesday,14:00,13
7095,2018/03/27 15:00,N,SB3,main,edu,451.0,2018-03-27,2,Tuesday,15:00,13
7096,2018/03/27 16:00,N,SB3,main,edu,465.0,2018-03-27,2,Tuesday,16:00,13
7097,2018/03/27 17:00,N,SB3,main,edu,452.0,2018-03-27,2,Tuesday,17:00,13
7098,2018/03/27 18:00,N,SB3,main,edu,408.0,2018-03-27,2,Tuesday,18:00,13
7099,2018/03/27 19:00,N,SB3,main,edu,404.0,2018-03-27,2,Tuesday,19:00,13
7100,2018/03/27 20:00,N,SB3,main,edu,389.0,2018-03-27,2,Tuesday,20:00,13
7101,2018/03/27 21:00,N,SB3,main,edu,376.0,2018-03-27,2,Tuesday,21:00,13
7102,2018/03/27 22:00,N,SB3,main,edu,362.0,2018-03-27,2,Tuesday,22:00,13
7103,2018/03/27 23:00,N,SB3,main,edu,364.0,2018-03-27,2,Tuesday,23:00,13
7104,2018/03/28 00:00,N,SB3,main,edu,360.0,2018-03-28,3,Wednesday,00:00,13
7105,2018/03/28 01:00,N,SB3,main,edu,347.0,2018-03-28,3,Wednesday,01:00,13
7106,2018/03/28 02:00,N,SB3,main,edu,330.0,2018-03-28,3,Wednesday,02:00,13
7107,2018/03/28 03:00,N,SB3,main,edu,327.0,2018-03-28,3,Wednesday,03:00,13
7108,2018/03/28 04:00,N,SB3,main,edu,319.0,2018-03-28,3,Wednesday,04:00,13
7109,2018/03/28 05:00,N,SB3,main,edu,319.0,2018-03-28,3,Wednesday,05:00,13
7110,2018/03/28 06:00,N,SB3,main,edu,324.0,2018-03-28,3,Wednesday,06:00,13
7111,2018/03/28 07:00,N,SB3,main,edu,344.0,2018-03-28,3,Wednesday,07:00,13
7112,2018/03/28 08:00,N,SB3,main,edu,368.0,2018-03-28,3,Wednesday,08:00,13
7113,2018/03/28 09:00,N,SB3,main,edu,401.0,2018-03-28,3,Wednesday,09:00,13
7114,2018/03/28 10:00,N,SB3,main,edu,424.0,2018-03-28,3,Wednesday,10:00,13
7115,2018/03/28 11:00,N,SB3,main,edu,435.0,2018-03-28,3,Wednesday,11:00,13
7116,2018/03/28 12:00,N,SB3,main,edu,435.0,2018-03-28,3,Wednesday,12:00,13
7117,2018/03/28 13:00,N,SB3,main,edu,439.0,2018-03-28,3,Wednesday,13:00,13
7118,2018/03/28 14:00,N,SB3,main,edu,467.0,2018-03-28,3,Wednesday,14:00,13
7119,2018/03/28 15:00,N,SB3,main,edu,462.0,2018-03-28,3,Wednesday,15:00,13
7120,2018/03/28 16:00,N,SB3,main,edu,455.0,2018-03-28,3,Wednesday,16:00,13
7121,2018/03/28 17:00,N,SB3,main,edu,440.0,2018-03-28,3,Wednesday,17:00,13
7122,2018/03/28 18:00,N,SB3,main,edu,423.0,2018-03-28,3,Wednesday,18:00,13
7123,2018/03/28 19:00,N,SB3,main,edu,419.0,2018-03-28,3,Wednesday,19:00,13
7124,2018/03/28 20:00,N,SB3,main,edu,414.0,2018-03-28,3,Wednesday,20:00,13
7125,2018/03/28 21:00,N,SB3,main,edu,413.0,2018-03-28,3,Wednesday,21:00,13
7126,2018/03/28 22:00,N,SB3,main,edu,406.0,2018-03-28,3,Wednesday,22:00,13
7127,2018/03/28 23:00,N,SB3,main,edu,385.0,2018-03-28,3,Wednesday,23:00,13
7128,2018/03/29 00:00,N,SB3,main,edu,369.0,2018-03-29,4,Thursday,00:00,13
7129,2018/03/29 01:00,N,SB3,main,edu,354.0,2018-03-29,4,Thursday,01:00,13
7130,2018/03/29 02:00,N,SB3,main,edu,345.0,2018-03-29,4,Thursday,02:00,13
7131,2018/03/29 03:00,N,SB3,main,edu,351.0,2018-03-29,4,Thursday,03:00,13
7132,2018/03/29 04:00,N,SB3,main,edu,339.0,2018-03-29,4,Thursday,04:00,13
7133,2018/03/29 05:00,N,SB3,main,edu,349.0,2018-03-29,4,Thursday,05:00,13
7134,2018/03/29 06:00,N,SB3,main,edu,352.0,2018-03-29,4,Thursday,06:00,13
7135,2018/03/29 07:00,N,SB3,main,edu,348.0,2018-03-29,4,Thursday,07:00,13
7136,2018/03/29 08:00,N,SB3,main,edu,371.0,2018-03-29,4,Thursday,08:00,13
7137,2018/03/29 09:00,N,SB3,main,edu,403.0,2018-03-29,4,Thursday,09:00,13
7138,2018/03/29 10:00,N,SB3,main,edu,441.0,2018-03-29,4,Thursday,10:00,13
7139,2018/03/29 11:00,N,SB3,main,edu,433.0,2018-03-29,4,Thursday,11:00,13
7140,2018/03/29 12:00,N,SB3,main,edu,454.0,2018-03-29,4,Thursday,12:00,13
7141,2018/03/29 13:00,N,SB3,main,edu,504.0,2018-03-29,4,Thursday,13:00,13
7142,2018/03/29 14:00,N,SB3,main,edu,489.0,2018-03-29,4,Thursday,14:00,13
7143,2018/03/29 15:00,N,SB3,main,edu,502.0,2018-03-29,4,Thursday,15:00,13
7144,2018/03/29 16:00,N,SB3,main,edu,474.0,2018-03-29,4,Thursday,16:00,13
7145,2018/03/29 17:00,N,SB3,main,edu,456.0,2018-03-29,4,Thursday,17:00,13
7146,2018/03/29 18:00,N,SB3,main,edu,436.0,2018-03-29,4,Thursday,18:00,13
7147,2018/03/29 19:00,N,SB3,main,edu,422.0,2018-03-29,4,Thursday,19:00,13
7148,2018/03/29 20:00,N,SB3,main,edu,420.0,2018-03-29,4,Thursday,20:00,13
7149,2018/03/29 21:00,N,SB3,main,edu,402.0,2018-03-29,4,Thursday,21:00,13
7150,2018/03/29 22:00,N,SB3,main,edu,386.0,2018-03-29,4,Thursday,22:00,13
7151,2018/03/29 23:00,N,SB3,main,edu,381.0,2018-03-29,4,Thursday,23:00,13
7152,2018/03/30 00:00,N,SB3,main,edu,358.0,2018-03-30,5,Friday,00:00,13
