時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2018/03/15 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,36.25
2018/03/15 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.38
2018/03/15 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.75
2018/03/15 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.00
2018/03/15 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.13
2018/03/15 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.50
2018/03/15 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.75
2018/03/15 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.50
2018/03/16 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.63
2018/03/16 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.25
2018/03/16 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.50
2018/03/16 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.63
2018/03/16 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.63
2018/03/16 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.50
2018/03/16 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,13.38
2018/03/16 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.88
2018/03/16 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/03/16 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.13
2018/03/16 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,43.63
2018/03/16 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,53.38
2018/03/16 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,56.38
2018/03/16 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,36.75
2018/03/16 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,30.13
2018/03/16 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,30.75
2018/03/16 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.00
2018/03/16 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.25
2018/03/16 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.13
2018/03/16 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.50
2018/03/16 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.13
2018/03/16 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.63
2018/03/16 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.38
2018/03/16 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.50
2018/03/17 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.50
2018/03/17 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.63
2018/03/17 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.38
2018/03/17 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.25
2018/03/17 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/03/17 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.13
2018/03/17 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.13
2018/03/17 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.13
2018/03/17 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.38
2018/03/17 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/03/17 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.38
2018/03/17 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.63
2018/03/17 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/03/17 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/03/17 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/03/17 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.63
2018/03/17 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.38
2018/03/17 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.63
2018/03/17 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.13
2018/03/17 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.75
2018/03/17 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.38
2018/03/17 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.00
2018/03/17 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.63
2018/03/17 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/18 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.00
2018/03/18 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.88
2018/03/18 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.00
2018/03/18 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/18 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/18 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/18 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.00
2018/03/18 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/18 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/03/18 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/03/18 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/03/18 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.75
2018/03/18 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/03/18 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.13
2018/03/18 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.63
2018/03/18 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.38
2018/03/18 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.63
2018/03/18 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.25
2018/03/18 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.50
2018/03/18 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.38
2018/03/18 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.88
2018/03/18 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.25
2018/03/18 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.75
2018/03/18 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.00
2018/03/19 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.63
2018/03/19 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/03/19 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.50
2018/03/19 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.25
2018/03/19 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/03/19 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.25
2018/03/19 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.13
2018/03/19 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.50
2018/03/19 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.00
2018/03/19 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,29.38
2018/03/19 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.13
2018/03/19 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,41.63
2018/03/19 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,44.88
2018/03/19 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,47.00
2018/03/19 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,45.13
2018/03/19 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,47.25
2018/03/19 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,45.38
2018/03/19 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,41.75
2018/03/19 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,39.38
2018/03/19 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,38.25
2018/03/19 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.00
2018/03/19 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.25
2018/03/19 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,29.13
2018/03/19 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,28.00
2018/03/20 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.38
2018/03/20 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.00
2018/03/20 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.25
2018/03/20 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.25
2018/03/20 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.38
2018/03/20 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.63
2018/03/20 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.13
2018/03/20 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.00
2018/03/20 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,29.63
2018/03/20 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,36.50
2018/03/20 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.25
2018/03/20 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.13
2018/03/20 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,37.13
2018/03/20 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.75
2018/03/20 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,44.63
2018/03/20 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,39.63
2018/03/20 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.63
2018/03/20 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.00
2018/03/20 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,39.38
2018/03/20 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,39.88
2018/03/20 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,30.50
2018/03/20 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.50
2018/03/20 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.88
2018/03/20 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/21 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.50
2018/03/21 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.88
2018/03/21 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.75
2018/03/21 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.88
2018/03/21 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.13
2018/03/21 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.63
2018/03/21 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.88
2018/03/21 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/21 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.38
2018/03/21 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.25
2018/03/21 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.00
2018/03/21 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.88
2018/03/21 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.13
2018/03/21 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.00
2018/03/21 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.38
2018/03/21 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,38.63
2018/03/21 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,37.63
2018/03/21 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.50
2018/03/21 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.00
2018/03/21 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.63
2018/03/21 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.13
2018/03/21 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.88
2018/03/21 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,23.63
2018/03/21 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.00
2018/03/22 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.13
2018/03/22 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.50
2018/03/22 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.38
2018/03/22 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.88
2018/03/22 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.63
2018/03/22 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.38
2018/03/22 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.63
2018/03/22 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.88
2018/03/22 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.50
2018/03/22 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.38
2018/03/22 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.38
2018/03/22 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,42.38
2018/03/22 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,37.00
2018/03/22 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,38.25
2018/03/22 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,44.00
2018/03/22 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,42.38
2018/03/22 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,39.25
2018/03/22 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.75
2018/03/22 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,34.00
2018/03/22 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.75
2018/03/22 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.13
2018/03/22 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.13
2018/03/22 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.25
2018/03/22 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/23 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.88
2018/03/23 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/23 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/23 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.00
2018/03/23 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.25
2018/03/23 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.88
2018/03/23 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.88
2018/03/23 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.63
2018/03/23 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.50
2018/03/23 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.00
2018/03/23 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,34.38
2018/03/23 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.13
2018/03/23 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.88
2018/03/23 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.75
2018/03/23 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,37.63
2018/03/23 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,40.13
2018/03/23 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,35.13
2018/03/23 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.13
2018/03/23 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,28.63
2018/03/23 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,28.13
2018/03/23 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.75
2018/03/23 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,24.75
2018/03/23 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.75
2018/03/23 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/03/24 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.75
2018/03/24 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.75
2018/03/24 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.63
2018/03/24 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.63
2018/03/24 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.38
2018/03/24 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.38
2018/03/24 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,14.88
2018/03/24 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,15.38
2018/03/24 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.00
2018/03/24 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.25
2018/03/24 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.13
2018/03/24 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/03/24 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.13
2018/03/24 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.88
2018/03/24 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.38
2018/03/24 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.88
2018/03/24 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,21.88
2018/03/24 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,22.50
2018/03/24 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.75
2018/03/24 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.75
2018/03/24 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.75
2018/03/24 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.50
2018/03/24 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.88
2018/03/24 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,18.75
2018/03/25 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,17.50
2018/03/25 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.88
2018/03/25 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.88
2018/03/25 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.75
2018/03/25 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.75
2018/03/25 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.50
2018/03/25 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.38
2018/03/25 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,16.75
2018/03/25 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,19.00
2018/03/25 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,20.38
2018/03/25 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,25.13
2018/03/25 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,27.13
2018/03/25 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,26.38
2018/03/25 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,30.13
2018/03/25 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.13
2018/03/25 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,33.25
2018/03/25 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,32.50
2018/03/25 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,31.88
2018/03/25 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,31.75
