時  間,區 域,館 舍 別,迴 路 別,用電別,用電量(單位:度)
2018/02/15 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/15 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/15 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.50
2018/02/15 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.13
2018/02/15 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.25
2018/02/15 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.75
2018/02/15 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/15 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/15 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/15 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.63
2018/02/15 13:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.75
2018/02/15 14:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.13
2018/02/15 15:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,10.13
2018/02/15 16:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/15 17:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/15 18:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/15 19:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/15 20:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/15 21:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/15 22:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/15 23:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.50
2018/02/16 00:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/16 01:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.63
2018/02/16 02:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/16 03:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/16 04:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 05:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/16 06:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,8.88
2018/02/16 07:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 08:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.00
2018/02/16 09:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.25
2018/02/16 10:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
2018/02/16 11:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.38
2018/02/16 12:00,北區                  ,工程一館                ,主迴路                 ,教學                  ,9.13
